Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.212	1	0	6	-204.883
0.212	1	0	7	-200.968
0.212	1	0	8	-202.144
0.212	1	0	9	-202.094
0.212	1	0	10	-205.56
0.213	1	0	1	-202.47
0.213	1	0	2	-199.31
0.213	1	0	3	-201.133
0.213	1	0	4	-202.788
0.213	1	0	5	-199.668
0.213	1	0	6	-204.883
0.213	1	0	7	-200.968
0.213	1	0	8	-202.144
0.213	1	0	9	-202.094
0.213	1	0	10	-205.56
0.213071	1	0	1	-202.47
0.213071	1	0	2	-199.31
0.213071	1	0	3	-201.133
0.213071	1	0	4	-202.788
0.213071	1	0	5	-199.668
0.213071	1	0	6	-204.883
0.213071	1	0	7	-200.968
0.213071	1	0	8	-202.144
0.213071	1	0	9	-202.094
0.213071	1	0	10	-205.56
0.213143	1	0	1	-202.47
0.213143	1	0	2	-199.31
0.213143	1	0	3	-201.133
0.213143	1	0	4	-202.788
0.213143	1	0	5	-199.668
0.213143	1	0	6	-204.883
0.213143	1	0	7	-200.968
0.213143	1	0	8	-202.144
0.213143	1	0	9	-202.094
0.213143	1	0	10	-205.56
0.213214	1	0	1	-202.47
0.213214	1	0	2	-199.31
0.213214	1	0	3	-201.133
0.213214	1	0	4	-202.788
0.213214	1	0	5	-199.668
0.213214	1	0	6	-204.883
0.213214	1	0	7	-200.968
0.213214	1	0	8	-202.144
0.213214	1	0	9	-202.094
0.213214	1	0	10	-205.56
0.213286	1	0	1	-202.47
0.213286	1	0	2	-199.31
0.213286	1	0	3	-201.133
0.213286	1	0	4	-202.788
0.213286	1	0	5	-199.668
0.213286	1	0	6	-204.883
0.213286	1	0	7	-200.968
0.213286	1	0	8	-202.144
0.213286	1	0	9	-202.094
0.213286	1	0	10	-205.56
0.213357	1	0	1	-202.47
0.213357	1	0	2	-199.31
0.213357	1	0	3	-201.133
0.213357	1	0	4	-202.788
0.213357	1	0	5	-199.668
0.213357	1	0	6	-204.883
0.213357	1	0	7	-200.968
0.213357	1	0	8	-202.144
0.213357	1	0	9	-202.094
0.213357	1	0	10	-205.56
0.213429	1	0	1	-202.47
0.213429	1	0	2	-199.31
0.213429	1	0	3	-201.133
0.213429	1	0	4	-202.788
0.213429	1	0	5	-199.668
0.213429	1	0	6	-204.883
0.213429	1	0	7	-200.968
0.213429	1	0	8	-202.144
0.213429	1	0	9	-202.094
0.213429	1	0	10	-205.56
0.2135	1	0	1	-202.47
0.2135	1	0	2	-199.31
0.2135	1	0	3	-201.133
0.2135	1	0	4	-202.788
0.2135	1	0	5	-199.668
0.2135	1	0	6	-204.883
0.2135	1	0	7	-200.968
0.2135	1	0	8	-202.144
0.2135	1	0	9	-202.094
0.2135	1	0	10	-205.56
0.213571	1	0	1	-202.47
0.213571	1	0	2	-199.31
0.213571	1	0	3	-201.133
0.213571	1	0	4	-202.788
0.213571	1	0	5	-199.668
0.213571	1	0	6	-204.883
0.213571	1	0	7	-200.968
0.213571	1	0	8	-202.144
0.213571	1	0	9	-202.094
0.213571	1	0	10	-205.56
0.213643	1	0	1	-202.47
0.213643	1	0	2	-199.31
0.213643	1	0	3	-201.133
0.213643	1	0	4	-202.788
0.213643	1	0	5	-199.668
0.213643	1	0	6	-204.883
0.213643	1	0	7	-200.968
0.213643	1	0	8	-202.144
0.213643	1	0	9	-202.094
0.213643	1	0	10	-205.56
0.213714	1	0	1	-202.47
0.213714	1	0	2	-199.31
0.213714	1	0	3	-201.133
0.213714	1	0	4	-202.788
0.213714	1	0	5	-199.668
0.213714	1	0	6	-204.883
0.213714	1	0	7	-200.968
0.213714	1	0	8	-202.144
0.213714	1	0	9	-202.094
0.213714	1	0	10	-205.56
0.215	1	0	1	-202.47
0.215	1	0	2	-199.31
0.215	1	0	3	-201.133
0.215	1	0	4	-202.788
0.215	1	0	5	-199.668
0.215	1	0	6	-204.883
0.215	1	0	7	-200.968
0.215	1	0	8	-202.144
0.215	1	0	9	-202.094
0.215	1	0	10	-205.56
0.22	1	0	1	-202.47
0.22	1	0	2	-199.31
0.22	1	0	3	-201.133
0.22	1	0	4	-202.788
0.22	1	0	5	-199.668
0.22	1	0	6	-204.883
0.22	1	0	7	-200.968
0.22	1	0	8	-202.144
0.22	1	0	9	-202.094
0.22	1	0	10	-205.56
0.223	1	0	1	-202.47
0.223	1	0	2	-199.31
0.223	1	0	3	-201.133
0.223	1	0	4	-202.788
0.223	1	0	5	-199.668
0.223	1	0	6	-204.883
0.223	1	0	7	-200.968
0.223	1	0	8	-202.144
0.223	1	0	9	-202.094
0.223	1	0	10	-205.56
0.223071	1	0	1	-202.47
0.223071	1	0	2	-199.31
0.223071	1	0	3	-201.133
0.223071	1	0	4	-202.788
0.223071	1	0	5	-199.668
0.223071	1	0	6	-204.883
0.223071	1	0	7	-200.968
0.223071	1	0	8	-202.144
0.223071	1	0	9	-202.094
0.223071	1	0	10	-205.56
0.223143	1	0	1	-202.47
0.223143	1	0	2	-199.31
0.223143	1	0	3	-201.133
0.223143	1	0	4	-202.788
0.223143	1	0	5	-199.668
0.223143	1	0	6	-204.883
0.223143	1	0	7	-200.968
0.223143	1	0	8	-202.144
0.223143	1	0	9	-202.094
0.223143	1	0	10	-205.56
0.223214	1	0	1	-202.47
0.223214	1	0	2	-199.31
0.223214	1	0	3	-201.133
0.223214	1	0	4	-202.788
0.223214	1	0	5	-199.668
0.223214	1	0	6	-204.883
0.223214	1	0	7	-200.968
0.223214	1	0	8	-202.144
0.223214	1	0	9	-202.094
0.223214	1	0	10	-205.56
0.223286	1	0	1	-202.47
0.223286	1	0	2	-199.31
0.223286	1	0	3	-201.133
0.223286	1	0	4	-202.788
0.223286	1	0	5	-199.668
0.223286	1	0	6	-204.883
0.223286	1	0	7	-200.968
0.223286	1	0	8	-202.144
0.223286	1	0	9	-202.094
0.223286	1	0	10	-205.56
0.223357	1	0	1	-202.47
0.223357	1	0	2	-199.31
0.223357	1	0	3	-201.133
0.223357	1	0	4	-202.788
0.223357	1	0	5	-199.668
0.223357	1	0	6	-204.883
0.223357	1	0	7	-200.968
0.223357	1	0	8	-202.144
0.223357	1	0	9	-202.094
0.223357	1	0	10	-205.56
0.223429	1	0	1	-202.47
0.223429	1	0	2	-199.31
0.223429	1	0	3	-201.133
0.223429	1	0	4	-202.788
0.223429	1	0	5	-199.668
0.223429	1	0	6	-204.883
0.223429	1	0	7	-200.968
0.223429	1	0	8	-202.144
0.223429	1	0	9	-202.094
0.223429	1	0	10	-205.56
0.2235	1	0	1	-202.47
0.2235	1	0	2	-199.31
0.2235	1	0	3	-201.133
0.2235	1	0	4	-202.788
0.2235	1	0	5	-199.668
0.2235	1	0	6	-204.883
0.2235	1	0	7	-200.968
0.2235	1	0	8	-202.144
0.2235	1	0	9	-202.094
0.2235	1	0	10	-205.56
0.223571	1	0	1	-202.47
0.223571	1	0	2	-199.31
0.223571	1	0	3	-201.133
0.223571	1	0	4	-202.788
0.223571	1	0	5	-199.668
0.223571	1	0	6	-204.883
0.223571	1	0	7	-200.968
0.223571	1	0	8	-202.144
0.223571	1	0	9	-202.094
0.223571	1	0	10	-205.56
0.223643	1	0	1	-202.47
0.223643	1	0	2	-199.31
0.223643	1	0	3	-201.133
0.223643	1	0	4	-202.788
0.223643	1	0	5	-199.668
0.223643	1	0	6	-204.883
0.223643	1	0	7	-200.968
0.223643	1	0	8	-202.144
0.223643	1	0	9	-202.094
0.223643	1	0	10	-205.56
0.223714	1	0	1	-202.47
0.223714	1	0	2	-199.31
0.223714	1	0	3	-201.133
0.223714	1	0	4	-202.788
0.223714	1	0	5	-199.668
0.223714	1	0	6	-204.883
0.223714	1	0	7	-200.968
0.223714	1	0	8	-202.144
0.223714	1	0	9	-202.094
0.223714	1	0	10	-205.56
0.224	1	0	1	-202.47
0.224	1	0	2	-199.31
0.224	1	0	3	-201.133
0.224	1	0	4	-202.788
0.224	1	0	5	-199.668
0.224	1	0	6	-204.883
0.224	1	0	7	-200.968
0.224	1	0	8	-202.144
0.224	1	0	9	-202.094
0.224	1	0	10	-205.56
0.225	1	0	1	-202.47
0.225	1	0	2	-199.31
0.225	1	0	3	-201.133
0.225	1	0	4	-202.788
0.225	1	0	5	-199.668
0.225	1	0	6	-204.883
0.225	1	0	7	-200.968
0.225	1	0	8	-202.144
0.225	1	0	9	-202.094
0.225	1	0	10	-205.56
0.23	1	0	1	-202.47
0.23	1	0	2	-199.31
0.23	1	0	3	-201.133
0.23	1	0	4	-202.788
0.23	1	0	5	-199.668
0.23	1	0	6	-204.883
0.23	1	0	7	-200.968
0.23	1	0	8	-202.144
0.23	1	0	9	-202.094
0.23	1	0	10	-205.56
0.232	1	0	1	-202.47
0.232	1	0	2	-199.31
0.232	1	0	3	-201.133
0.232	1	0	4	-202.788
0.232	1	0	5	-199.668
0.232	1	0	6	-204.883
0.232	1	0	7	-200.968
0.232	1	0	8	-202.144
0.232	1	0	9	-202.094
0.232	1	0	10	-205.56
0.233	1	0	1	-202.47
0.233	1	0	2	-199.31
0.233	1	0	3	-201.133
0.233	1	0	4	-202.788
0.233	1	0	5	-199.668
0.233	1	0	6	-204.883
0.233	1	0	7	-200.968
0.233	1	0	8	-202.144
0.233	1	0	9	-202.094
0.233	1	0	10	-205.56
0.233071	1	0	1	-202.47
0.233071	1	0	2	-199.31
0.233071	1	0	3	-201.133
0.233071	1	0	4	-202.788
0.233071	1	0	5	-199.668
0.233071	1	0	6	-204.883
0.233071	1	0	7	-200.968
0.233071	1	0	8	-202.144
0.233071	1	0	9	-202.094
0.233071	1	0	10	-205.56
0.233143	1	0	1	-202.47
0.233143	1	0	2	-199.31
0.233143	1	0	3	-201.133
0.233143	1	0	4	-202.788
0.233143	1	0	5	-199.668
0.233143	1	0	6	-204.883
0.233143	1	0	7	-200.968
0.233143	1	0	8	-202.144
0.233143	1	0	9	-202.094
0.233143	1	0	10	-205.56
0.233214	1	0	1	-202.47
0.233214	1	0	2	-199.31
0.233214	1	0	3	-201.133
0.233214	1	0	4	-202.788
0.233214	1	0	5	-199.668
0.233214	1	0	6	-204.883
0.233214	1	0	7	-200.968
0.233214	1	0	8	-202.144
0.233214	1	0	9	-202.094
0.233214	1	0	10	-205.56
0.233286	1	0	1	-202.47
0.233286	1	0	2	-199.31
0.233286	1	0	3	-201.133
0.233286	1	0	4	-202.788
0.233286	1	0	5	-199.668
0.233286	1	0	6	-204.883
0.233286	1	0	7	-200.968
0.233286	1	0	8	-202.144
0.233286	1	0	9	-202.094
0.233286	1	0	10	-205.56
0.233357	1	0	1	-202.47
0.233357	1	0	2	-199.31
0.233357	1	0	3	-201.133
0.233357	1	0	4	-202.788
0.233357	1	0	5	-199.668
0.233357	1	0	6	-204.883
0.233357	1	0	7	-200.968
0.233357	1	0	8	-202.144
0.233357	1	0	9	-202.094
0.233357	1	0	10	-205.56
0.233429	1	0	1	-202.47
0.233429	1	0	2	-199.31
0.233429	1	0	3	-201.133
0.233429	1	0	4	-202.788
0.233429	1	0	5	-199.668
0.233429	1	0	6	-204.883
0.233429	1	0	7	-200.968
0.233429	1	0	8	-202.144
0.233429	1	0	9	-202.094
0.233429	1	0	10	-205.56
0.2335	1	0	1	-202.47
0.2335	1	0	2	-199.31
0.2335	1	0	3	-201.133
0.2335	1	0	4	-202.788
0.2335	1	0	5	-199.668
0.2335	1	0	6	-204.883
0.2335	1	0	7	-200.968
0.2335	1	0	8	-202.144
0.2335	1	0	9	-202.094
0.2335	1	0	10	-205.56
0.233571	1	0	1	-202.47
0.233571	1	0	2	-199.31
0.233571	1	0	3	-201.133
0.233571	1	0	4	-202.788
0.233571	1	0	5	-199.668
0.233571	1	0	6	-204.883
0.233571	1	0	7	-200.968
0.233571	1	0	8	-202.144
0.233571	1	0	9	-202.094
0.233571	1	0	10	-205.56
0.233643	1	0	1	-202.47
0.233643	1	0	2	-199.31
0.233643	1	0	3	-201.133
0.233643	1	0	4	-202.788
0.233643	1	0	5	-199.668
0.233643	1	0	6	-204.883
0.233643	1	0	7	-200.968
0.233643	1	0	8	-202.144
0.233643	1	0	9	-202.094
0.233643	1	0	10	-205.56
0.233714	1	0	1	-202.47
0.233714	1	0	2	-199.31
0.233714	1	0	3	-201.133
0.233714	1	0	4	-202.788
0.233714	1	0	5	-199.668
0.233714	1	0	6	-204.883
0.233714	1	0	7	-200.968
0.233714	1	0	8	-202.144
0.233714	1	0	9	-202.094
0.233714	1	0	10	-205.56
0.235	1	0	1	-202.47
0.235	1	0	2	-199.31
0.235	1	0	3	-201.133
0.235	1	0	4	-202.788
0.235	1	0	5	-199.668
0.235	1	0	6	-204.883
0.235	1	0	7	-200.968
0.235	1	0	8	-202.144
0.235	1	0	9	-202.094
0.235	1	0	10	-205.56
0.24	1	0	1	-202.47
0.24	1	0	2	-199.31
0.24	1	0	3	-201.133
0.24	1	0	4	-202.788
0.24	1	0	5	-199.668
0.24	1	0	6	-204.883
0.24	1	0	7	-200.968
0.24	1	0	8	-202.144
0.24	1	0	9	-202.094
0.24	1	0	10	-205.56
0.243	1	0	1	-202.47
0.243	1	0	2	-199.31
0.243	1	0	3	-201.133
0.243	1	0	4	-202.788
0.243	1	0	5	-199.668
0.243	1	0	6	-204.883
0.243	1	0	7	-200.968
0.243	1	0	8	-202.144
0.243	1	0	9	-202.094
0.243	1	0	10	-205.56
0.243071	1	0	1	-202.47
0.243071	1	0	2	-199.31
0.243071	1	0	3	-201.133
0.243071	1	0	4	-202.788
0.243071	1	0	5	-199.668
0.243071	1	0	6	-204.883
0.243071	1	0	7	-200.968
0.243071	1	0	8	-202.144
0.243071	1	0	9	-202.094
0.243071	1	0	10	-205.56
0.243143	1	0	1	-202.47
0.243143	1	0	2	-199.31
0.243143	1	0	3	-201.133
0.243143	1	0	4	-202.788
0.243143	1	0	5	-199.668
0.243143	1	0	6	-204.883
0.243143	1	0	7	-200.968
0.243143	1	0	8	-202.144
0.243143	1	0	9	-202.094
0.243143	1	0	10	-205.56
0.243214	1	0	1	-202.47
0.243214	1	0	2	-199.31
0.243214	1	0	3	-201.133
0.243214	1	0	4	-202.788
0.243214	1	0	5	-199.668
0.243214	1	0	6	-204.883
0.243214	1	0	7	-200.968
0.243214	1	0	8	-202.144
0.243214	1	0	9	-202.094
0.243214	1	0	10	-205.56
0.243286	1	0	1	-202.47
0.243286	1	0	2	-199.31
0.243286	1	0	3	-201.133
0.243286	1	0	4	-202.788
0.243286	1	0	5	-199.668
0.243286	1	0	6	-204.883
0.243286	1	0	7	-200.968
0.243286	1	0	8	-202.144
0.243286	1	0	9	-202.094
0.243286	1	0	10	-205.56
0.243357	1	0	1	-202.47
0.243357	1	0	2	-199.31
0.243357	1	0	3	-201.133
0.243357	1	0	4	-202.788
0.243357	1	0	5	-199.668
0.243357	1	0	6	-204.883
0.243357	1	0	7	-200.968
0.243357	1	0	8	-202.144
0.243357	1	0	9	-202.094
0.243357	1	0	10	-205.56
0.243429	1	0	1	-202.47
0.243429	1	0	2	-199.31
0.243429	1	0	3	-201.133
0.243429	1	0	4	-202.788
0.243429	1	0	5	-199.668
0.243429	1	0	6	-204.883
0.243429	1	0	7	-200.968
0.243429	1	0	8	-202.144
0.243429	1	0	9	-202.094
0.243429	1	0	10	-205.56
0.2435	1	0	1	-202.47
0.2435	1	0	2	-199.31
0.2435	1	0	3	-201.133
0.2435	1	0	4	-202.788
0.2435	1	0	5	-199.668
0.2435	1	0	6	-204.883
0.2435	1	0	7	-200.968
0.2435	1	0	8	-202.144
0.2435	1	0	9	-202.094
0.2435	1	0	10	-205.56
0.243571	1	0	1	-202.47
0.243571	1	0	2	-199.31
0.243571	1	0	3	-201.133
0.243571	1	0	4	-202.788
0.243571	1	0	5	-199.668
0.243571	1	0	6	-204.883
0.243571	1	0	7	-200.968
0.243571	1	0	8	-202.144
0.243571	1	0	9	-202.094
0.243571	1	0	10	-205.56
0.243643	1	0	1	-202.47
0.243643	1	0	2	-199.31
0.243643	1	0	3	-201.133
0.243643	1	0	4	-202.788
0.243643	1	0	5	-199.668
0.243643	1	0	6	-204.883
0.243643	1	0	7	-200.968
0.243643	1	0	8	-202.144
0.243643	1	0	9	-202.094
0.243643	1	0	10	-205.56
0.243714	1	0	1	-202.47
0.243714	1	0	2	-199.31
0.243714	1	0	3	-201.133
0.243714	1	0	4	-202.788
0.243714	1	0	5	-199.668
0.243714	1	0	6	-204.883
0.243714	1	0	7	-200.968
0.243714	1	0	8	-202.144
0.243714	1	0	9	-202.094
0.243714	1	0	10	-205.56
0.245	1	0	1	-202.47
0.245	1	0	2	-199.31
0.245	1	0	3	-201.133
0.245	1	0	4	-202.788
0.245	1	0	5	-199.668
0.245	1	0	6	-204.883
0.245	1	0	7	-200.968
0.245	1	0	8	-202.144
0.245	1	0	9	-202.094
0.245	1	0	10	-205.56
0.25	1	0	1	-202.47
0.25	1	0	2	-199.31
0.25	1	0	3	-201.133
0.25	1	0	4	-202.788
0.25	1	0	5	-199.668
0.25	1	0	6	-204.883
0.25	1	0	7	-200.968
0.25	1	0	8	-202.144
0.25	1	0	9	-202.094
0.25	1	0	10	-205.56
0.253	1	0	1	-202.47
0.253	1	0	2	-199.31
0.253	1	0	3	-201.133
0.253	1	0	4	-202.788
0.253	1	0	5	-199.668
0.253	1	0	6	-204.883
0.253	1	0	7	-200.968
0.253	1	0	8	-202.144
0.253	1	0	9	-202.094
0.253	1	0	10	-205.56
0.253071	1	0	1	-202.47
0.253071	1	0	2	-199.31
0.253071	1	0	3	-201.133
0.253071	1	0	4	-202.788
0.253071	1	0	5	-199.668
0.253071	1	0	6	-204.883
0.253071	1	0	7	-200.968
0.253071	1	0	8	-202.144
0.253071	1	0	9	-202.094
0.253071	1	0	10	-205.56
0.253143	1	0	1	-202.47
0.253143	1	0	2	-199.31
0.253143	1	0	3	-201.133
0.253143	1	0	4	-202.788
0.253143	1	0	5	-199.668
0.253143	1	0	6	-204.883
0.253143	1	0	7	-200.968
0.253143	1	0	8	-202.144
0.253143	1	0	9	-202.094
0.253143	1	0	10	-205.56
0.253214	1	0	1	-202.47
0.253214	1	0	2	-199.31
0.253214	1	0	3	-201.133
0.253214	1	0	4	-202.788
0.253214	1	0	5	-199.668
0.253214	1	0	6	-204.883
0.253214	1	0	7	-200.968
0.253214	1	0	8	-202.144
0.253214	1	0	9	-202.094
0.253214	1	0	10	-205.56
0.253286	1	0	1	-202.47
0.253286	1	0	2	-199.31
0.253286	1	0	3	-201.133
0.253286	1	0	4	-202.788
0.253286	1	0	5	-199.668
0.253286	1	0	6	-204.883
0.253286	1	0	7	-200.968
0.253286	1	0	8	-202.144
0.253286	1	0	9	-202.094
0.253286	1	0	10	-205.56
0.253357	1	0	1	-202.47
0.253357	1	0	2	-199.31
0.253357	1	0	3	-201.133
0.253357	1	0	4	-202.788
0.253357	1	0	5	-199.668
0.253357	1	0	6	-204.883
0.253357	1	0	7	-200.968
0.253357	1	0	8	-202.144
0.253357	1	0	9	-202.094
0.253357	1	0	10	-205.56
0.253429	1	0	1	-202.47
0.253429	1	0	2	-199.31
0.253429	1	0	3	-201.133
0.253429	1	0	4	-202.788
0.253429	1	0	5	-199.668
0.253429	1	0	6	-204.883
0.253429	1	0	7	-200.968
0.253429	1	0	8	-202.144
0.253429	1	0	9	-202.094
0.253429	1	0	10	-205.56
0.2535	1	0	1	-202.47
0.2535	1	0	2	-199.31
0.2535	1	0	3	-201.133
0.2535	1	0	4	-202.788
0.2535	1	0	5	-199.668
0.2535	1	0	6	-204.883
0.2535	1	0	7	-200.968
0.2535	1	0	8	-202.144
0.2535	1	0	9	-202.094
0.2535	1	0	10	-205.56
0.253571	1	0	1	-202.47
0.253571	1	0	2	-199.31
0.253571	1	0	3	-201.133
0.253571	1	0	4	-202.788
0.253571	1	0	5	-199.668
0.253571	1	0	6	-204.883
0.253571	1	0	7	-200.968
0.253571	1	0	8	-202.144
0.253571	1	0	9	-202.094
0.253571	1	0	10	-205.56
0.253643	1	0	1	-202.47
0.253643	1	0	2	-199.31
0.253643	1	0	3	-201.133
0.253643	1	0	4	-202.788
0.253643	1	0	5	-199.668
0.253643	1	0	6	-204.883
0.253643	1	0	7	-200.968
0.253643	1	0	8	-202.144
0.253643	1	0	9	-202.094
0.253643	1	0	10	-205.56
0.253714	1	0	1	-202.47
0.253714	1	0	2	-199.31
0.253714	1	0	3	-201.133
0.253714	1	0	4	-202.788
0.253714	1	0	5	-199.668
0.253714	1	0	6	-204.883
0.253714	1	0	7	-200.968
0.253714	1	0	8	-202.144
0.253714	1	0	9	-202.094
0.253714	1	0	10	-205.56
0.255	1	0	1	-202.47
0.255	1	0	2	-199.31
0.255	1	0	3	-201.133
0.255	1	0	4	-202.788
0.255	1	0	5	-199.668
0.255	1	0	6	-204.883
0.255	1	0	7	-200.968
0.255	1	0	8	-202.144
0.255	1	0	9	-202.094
0.255	1	0	10	-205.56
0.26	1	0	1	-202.47
0.26	1	0	2	-199.31
0.26	1	0	3	-201.133
0.26	1	0	4	-202.788
0.26	1	0	5	-199.668
0.26	1	0	6	-204.883
0.26	1	0	7	-200.968
0.26	1	0	8	-202.144
0.26	1	0	9	-202.094
0.26	1	0	10	-205.56
0.262	1	0	1	-202.47
0.262	1	0	2	-199.31
0.262	1	0	3	-201.133
0.262	1	0	4	-202.788
0.262	1	0	5	-199.668
0.262	1	0	6	-204.883
0.262	1	0	7	-200.968
0.262	1	0	8	-202.144
0.262	1	0	9	-202.094
0.262	1	0	10	-205.56
0.263	1	0	1	-202.47
0.263	1	0	2	-199.31
0.263	1	0	3	-201.133
0.263	1	0	4	-202.788
0.263	1	0	5	-199.668
0.263	1	0	6	-204.883
0.263	1	0	7	-200.968
0.263	1	0	8	-202.144
0.263	1	0	9	-202.094
0.263	1	0	10	-205.56
0.263071	1	0	1	-202.47
0.263071	1	0	2	-199.31
0.263071	1	0	3	-201.133
0.263071	1	0	4	-202.788
0.263071	1	0	5	-199.668
0.263071	1	0	6	-204.883
0.263071	1	0	7	-200.968
0.263071	1	0	8	-202.144
0.263071	1	0	9	-202.094
0.263071	1	0	10	-205.56
0.263143	1	0	1	-202.47
0.263143	1	0	2	-199.31
0.263143	1	0	3	-201.133
0.263143	1	0	4	-202.788
0.263143	1	0	5	-199.668
0.263143	1	0	6	-204.883
0.263143	1	0	7	-200.968
0.263143	1	0	8	-202.144
0.263143	1	0	9	-202.094
0.263143	1	0	10	-205.56
0.263214	1	0	1	-202.47
0.263214	1	0	2	-199.31
0.263214	1	0	3	-201.133
0.263214	1	0	4	-202.788
0.263214	1	0	5	-199.668
0.263214	1	0	6	-204.883
0.263214	1	0	7	-200.968
0.263214	1	0	8	-202.144
0.263214	1	0	9	-202.094
0.263214	1	0	10	-205.56
0.263286	1	0	1	-202.47
0.263286	1	0	2	-199.31
0.263286	1	0	3	-201.133
0.263286	1	0	4	-202.788
0.263286	1	0	5	-199.668
0.263286	1	0	6	-204.883
0.263286	1	0	7	-200.968
0.263286	1	0	8	-202.144
0.263286	1	0	9	-202.094
0.263286	1	0	10	-205.56
0.263357	1	0	1	-202.47
0.263357	1	0	2	-199.31
0.263357	1	0	3	-201.133
0.263357	1	0	4	-202.788
0.263357	1	0	5	-199.668
0.263357	1	0	6	-204.883
0.263357	1	0	7	-200.968
0.263357	1	0	8	-202.144
0.263357	1	0	9	-202.094
0.263357	1	0	10	-205.56
0.263429	1	0	1	-202.47
0.263429	1	0	2	-199.31
0.263429	1	0	3	-201.133
0.263429	1	0	4	-202.788
0.263429	1	0	5	-199.668
0.263429	1	0	6	-204.883
0.263429	1	0	7	-200.968
0.263429	1	0	8	-202.144
0.263429	1	0	9	-202.094
0.263429	1	0	10	-205.56
0.2635	1	0	1	-202.47
0.2635	1	0	2	-199.31
0.2635	1	0	3	-201.133
0.2635	1	0	4	-202.788
0.2635	1	0	5	-199.668
0.2635	1	0	6	-204.883
0.2635	1	0	7	-200.968
0.2635	1	0	8	-202.144
0.2635	1	0	9	-202.094
0.2635	1	0	10	-205.56
0.263571	1	0	1	-202.47
0.263571	1	0	2	-199.31
0.263571	1	0	3	-201.133
0.263571	1	0	4	-202.788
0.263571	1	0	5	-199.668
0.263571	1	0	6	-204.883
0.263571	1	0	7	-200.968
0.263571	1	0	8	-202.144
0.263571	1	0	9	-202.094
0.263571	1	0	10	-205.56
0.263643	1	0	1	-202.47
0.263643	1	0	2	-199.31
0.263643	1	0	3	-201.133
0.263643	1	0	4	-202.788
0.263643	1	0	5	-199.668
0.263643	1	0	6	-204.883
0.263643	1	0	7	-200.968
0.263643	1	0	8	-202.144
0.263643	1	0	9	-202.094
0.263643	1	0	10	-205.56
0.263714	1	0	1	-202.47
0.263714	1	0	2	-199.31
0.263714	1	0	3	-201.133
0.263714	1	0	4	-202.788
0.263714	1	0	5	-199.668
0.263714	1	0	6	-204.883
0.263714	1	0	7	-200.968
0.263714	1	0	8	-202.144
0.263714	1	0	9	-202.094
0.263714	1	0	10	-205.56
0.264	1	0	1	-202.47
0.264	1	0	2	-199.31
0.264	1	0	3	-201.133
0.264	1	0	4	-202.788
0.264	1	0	5	-199.668
0.264	1	0	6	-204.883
0.264	1	0	7	-200.968
0.264	1	0	8	-202.144
0.264	1	0	9	-202.094
0.264	1	0	10	-205.56
0.265	1	0	1	-202.47
0.265	1	0	2	-199.31
0.265	1	0	3	-201.133
0.265	1	0	4	-202.788
0.265	1	0	5	-199.668
0.265	1	0	6	-204.883
0.265	1	0	7	-200.968
0.265	1	0	8	-202.144
0.265	1	0	9	-202.094
0.265	1	0	10	-205.56
0.268	1	0	1	-202.47
0.268	1	0	2	-199.31
0.268	1	0	3	-201.133
0.268	1	0	4	-202.788
0.268	1	0	5	-199.668
0.268	1	0	6	-204.883
0.268	1	0	7	-200.968
0.268	1	0	8	-202.144
0.268	1	0	9	-202.094
0.268	1	0	10	-205.56
0.27	1	0	1	-202.47
0.27	1	0	2	-199.31
0.27	1	0	3	-201.133
0.27	1	0	4	-202.788
0.27	1	0	5	-199.668
0.27	1	0	6	-204.883
0.27	1	0	7	-200.968
0.27	1	0	8	-202.144
0.27	1	0	9	-202.094
0.27	1	0	10	-205.56
0.273	1	0	1	-202.47
0.273	1	0	2	-199.31
0.273	1	0	3	-201.133
0.273	1	0	4	-202.788
0.273	1	0	5	-199.668
0.273	1	0	6	-204.883
0.273	1	0	7	-200.968
0.273	1	0	8	-202.144
0.273	1	0	9	-202.094
0.273	1	0	10	-205.56
0.273071	1	0	1	-202.47
0.273071	1	0	2	-199.31
0.273071	1	0	3	-201.133
0.273071	1	0	4	-202.788
0.273071	1	0	5	-199.668
0.273071	1	0	6	-204.883
0.273071	1	0	7	-200.968
0.273071	1	0	8	-202.144
0.273071	1	0	9	-202.094
0.273071	1	0	10	-205.56
0.273143	1	0	1	-202.47
0.273143	1	0	2	-199.31
0.273143	1	0	3	-201.133
0.273143	1	0	4	-202.788
0.273143	1	0	5	-199.668
0.273143	1	0	6	-204.883
0.273143	1	0	7	-200.968
0.273143	1	0	8	-202.144
0.273143	1	0	9	-202.094
0.273143	1	0	10	-205.56
0.273214	1	0	1	-202.47
0.273214	1	0	2	-199.31
0.273214	1	0	3	-201.133
0.273214	1	0	4	-202.788
0.273214	1	0	5	-199.668
0.273214	1	0	6	-204.883
0.273214	1	0	7	-200.968
0.273214	1	0	8	-202.144
0.273214	1	0	9	-202.094
0.273214	1	0	10	-205.56
0.273286	1	0	1	-202.47
0.273286	1	0	2	-199.31
0.273286	1	0	3	-201.133
0.273286	1	0	4	-202.788
0.273286	1	0	5	-199.668
0.273286	1	0	6	-204.883
0.273286	1	0	7	-200.968
0.273286	1	0	8	-202.144
0.273286	1	0	9	-202.094
0.273286	1	0	10	-205.56
0.273357	1	0	1	-202.47
0.273357	1	0	2	-199.31
0.273357	1	0	3	-201.133
